dataset,backbone,horizon,seed,method,status,mse,mae,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,prediction_path,output_dir,test_threshold_leakage,blocker_reason
ETTm2,DLinear,720,2027,HalluGuard-LRBN,completed,23.855444143683954,3.781371987864183,-5.854079247127582,-2.1045660928055545,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,RevIN,completed,23.891711587932967,3.7870885149021736,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,DishTS,completed,23.111743758441076,3.7172707650856314,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,SAN,completed,23.58404872930979,3.76060789005416,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,NST,completed,23.913615960818934,3.790312418188376,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,TAFAS,completed,25.139544680330456,3.8401111343862335,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,matched_sparse_smoothing,completed,25.342929010841242,3.86354860195267,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,naive_smoothing,completed,25.342929010841242,3.86354860195267,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,ema_smoothing,completed,25.436849953773773,3.8740357144806348,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2027,median_smoothing,completed,25.339047462362355,3.8627264382607183,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2027/ETTm2_DLinear_720_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2027,False,
ETTm2,DLinear,720,2028,raw_no_correction,completed,25.119030518233238,3.8401600296536036,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,HalluGuard-LRBN,completed,23.830238628536193,3.7787093366539826,-5.130738978009302,-1.6002117756838405,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,RevIN,completed,23.9034225478775,3.7887437386929843,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,DishTS,completed,22.328586304582622,3.6600275406498493,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,SAN,completed,23.66958684876162,3.768853009353318,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,NST,completed,23.95786233708582,3.792748753869471,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,TAFAS,completed,25.085435418297507,3.840838946176529,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,matched_sparse_smoothing,completed,25.123057121072815,3.841036972102653,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,naive_smoothing,completed,25.123057121072815,3.841036972102653,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,ema_smoothing,completed,25.211920443376524,3.851368481960778,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2028,False,
ETTm2,DLinear,720,2028,median_smoothing,completed,25.11919463178436,3.8402230412074427,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2028/ETTm2_DLinear_720_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_DLinear_720_seed2028,False,
ETTm2,PatchTST,96,2026,raw_no_correction,completed,9.137547783352487,2.1696539973990725,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,HalluGuard-LRBN,completed,9.223095951623455,2.176501545412083,0.9362267678296192,0.3156055307076264,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,RevIN,completed,9.205949080620652,2.184094209575352,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,DishTS,completed,9.183740645739276,2.165608094055287,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,SAN,completed,9.221782498940359,2.241581014549959,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,NST,completed,9.108700816452385,2.1593135179924885,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,TAFAS,completed,8.979460080426675,2.1443368583348175,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,matched_sparse_smoothing,completed,9.136289660718264,2.1693235766825754,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,naive_smoothing,completed,9.125487875811046,2.1667408344905996,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,ema_smoothing,completed,9.334188273134856,2.1994996213249096,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2026,median_smoothing,completed,9.130092177963911,2.1682797496594635,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2026/ETTm2_PatchTST_96_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2026,False,
ETTm2,PatchTST,96,2027,raw_no_correction,completed,9.21168156992161,2.1662809372669396,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,HalluGuard-LRBN,completed,9.020632218253184,2.161616830654561,-2.0739899682621474,-0.2153047895192621,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,RevIN,completed,9.10237511862285,2.176154671929305,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,DishTS,completed,9.163960895049453,2.1669976162169613,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,SAN,completed,9.16963508250534,2.2441281923864858,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,NST,completed,9.07959695352164,2.166178432614858,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,TAFAS,completed,9.13090658903892,2.1765541129420103,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,matched_sparse_smoothing,completed,9.209914791017342,2.1659446073319955,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,naive_smoothing,completed,9.197275569248704,2.1631618841494253,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,ema_smoothing,completed,9.317656204416348,2.1780256671417635,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2027,median_smoothing,completed,9.2026138321461,2.164437722528122,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2027/ETTm2_PatchTST_96_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2027,False,
ETTm2,PatchTST,96,2028,raw_no_correction,completed,9.094069855681818,2.1616344311027977,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,HalluGuard-LRBN,completed,9.198585626352568,2.1763941740387964,1.1492738930903408,0.6828047667832868,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,RevIN,completed,9.038727658094466,2.156160652933373,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,DishTS,completed,9.154338508316764,2.168884110690589,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,SAN,completed,9.207897543468851,2.2390456415396103,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,NST,completed,9.181567602629116,2.1745526845639587,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,TAFAS,completed,9.078134076546,2.160164429055683,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,matched_sparse_smoothing,completed,9.09309074370995,2.1613382528837475,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,naive_smoothing,completed,9.082289620934146,2.159371691715941,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,ema_smoothing,completed,9.213261638205417,2.1759667599906813,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,96,2028,median_smoothing,completed,9.086330809383485,2.1601934404718413,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2028/ETTm2_PatchTST_96_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_96_seed2028,False,
ETTm2,PatchTST,192,2026,raw_no_correction,completed,13.578980269206868,2.7191474481275844,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,HalluGuard-LRBN,completed,13.645941889746487,2.730592342569453,0.49312701846594553,0.4209001041760196,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,RevIN,completed,13.520560186913391,2.724161849799895,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,DishTS,completed,13.90588027350571,2.761685572068798,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,SAN,completed,13.350801241250933,2.7449802673797383,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,NST,completed,13.621852568941954,2.7372171118464936,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,TAFAS,completed,13.52158942398635,2.7200639643965885,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,matched_sparse_smoothing,completed,13.577133293192682,2.7188377350834263,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,naive_smoothing,completed,13.565614965537598,2.717167121887623,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2026,ema_smoothing,completed,13.679573926802556,2.7306656312705546,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2026,False,
